kdam,rm_a,rtca,rm_b,rtcb,rm_r,rtcr,rh,rd,rt
0.6359851,NaN,NaN,NaN,15.415415415415412,NaN,14.814814814814813,NaN,NaN,15.015015015015015
0.6360203507537688,NaN,NaN,NaN,16.816816816816825,NaN,16.11611611611611,NaN,NaN,16.316316316316314
0.6360556015075377,NaN,NaN,NaN,18.218218218218205,NaN,17.317317317317325,NaN,NaN,17.51751751751752
0.6360908522613066,NaN,NaN,NaN,19.519519519519534,NaN,18.51851851851853,NaN,NaN,18.71871871871872
0.6361261030150753,NaN,NaN,NaN,20.820820820820828,NaN,19.71971971971972,NaN,NaN,19.919919919919913
0.6361613537688442,NaN,NaN,NaN,22.122122122122136,NaN,20.920920920920917,NaN,NaN,21.121121121121124
0.6361966045226131,NaN,NaN,NaN,23.323323323323326,NaN,22.12212212212212,NaN,NaN,22.222222222222218
0.6362318552763819,NaN,NaN,NaN,24.624624624624634,NaN,23.22322322322324,NaN,NaN,23.323323323323322
0.6362671060301508,NaN,NaN,NaN,25.825825825825827,NaN,24.32432432432432,NaN,NaN,24.42442442442442
0.6363023567839196,NaN,NaN,NaN,27.027027027027025,NaN,25.42542542542542,NaN,NaN,25.525525525525527
0.6363376075376884,NaN,NaN,NaN,28.32832832832834,NaN,26.526526526526528,NaN,NaN,26.626626626626624
0.6363728582914573,NaN,NaN,NaN,29.529529529529547,NaN,27.627627627627625,NaN,NaN,27.627627627627614
0.6364081090452262,NaN,NaN,NaN,30.730730730730727,NaN,28.728728728728726,NaN,NaN,28.72872872872873
0.636443359798995,NaN,NaN,NaN,31.931931931931956,NaN,29.72972972972971,NaN,NaN,29.72972972972972
0.6364786105527638,NaN,NaN,NaN,33.033033033033036,NaN,30.830830830830852,NaN,NaN,30.73073073073073
0.6365138613065326,NaN,NaN,NaN,34.234234234234236,NaN,31.83183183183183,NaN,NaN,31.731731731731728
0.6365491120603015,NaN,NaN,NaN,35.43543543543544,NaN,32.83283283283283,NaN,NaN,32.73273273273273
0.6365843628140704,NaN,NaN,NaN,36.53653653653655,NaN,33.833833833833836,NaN,NaN,33.73373373373373
0.6366196135678392,NaN,NaN,NaN,37.73773773773772,NaN,34.83483483483483,NaN,NaN,34.734734734734715
0.636654864321608,NaN,NaN,NaN,38.83883883883884,NaN,35.83583583583582,NaN,NaN,35.635635635635644
0.6366901150753769,NaN,NaN,NaN,40.040040040040054,NaN,36.83683683683683,NaN,NaN,36.63663663663665
0.6367253658291457,NaN,NaN,NaN,41.141141141141155,NaN,37.83783783783785,NaN,NaN,37.53753753753754
0.6367606165829146,NaN,NaN,NaN,42.242242242242256,NaN,38.738738738738746,NaN,NaN,38.43843843843843
0.6367958673366834,NaN,NaN,NaN,43.443443443443435,NaN,39.73973973973974,NaN,NaN,39.43943943943943
0.6368311180904522,NaN,NaN,NaN,44.54454454454454,NaN,40.640640640640626,NaN,NaN,40.34034034034033
0.6368663688442211,NaN,NaN,NaN,45.44544544544545,NaN,41.441441441441434,NaN,NaN,41.04104104104104
0.63690161959799,NaN,NaN,NaN,46.14614614614615,NaN,42.04204204204203,NaN,NaN,41.641641641641634
0.6369368703517588,NaN,NaN,NaN,46.74674674674674,NaN,42.64264264264264,NaN,NaN,42.142142142142156
0.6369721211055276,NaN,NaN,NaN,47.44744744744746,NaN,43.243243243243256,NaN,NaN,42.74274274274274
0.6370073718592965,NaN,NaN,NaN,48.14814814814816,NaN,43.74374374374375,NaN,NaN,43.24324324324324
0.6370426226130653,NaN,NaN,NaN,48.74874874874876,NaN,44.344344344344336,NaN,NaN,43.74374374374375
0.6370778733668342,NaN,NaN,NaN,49.44944944944945,NaN,44.94494494494494,NaN,NaN,44.34434434434435
0.6371131241206031,NaN,NaN,NaN,50.15015015015016,NaN,45.44544544544544,NaN,NaN,44.84484484484486
0.6371483748743718,NaN,NaN,NaN,50.75075075075076,NaN,46.04604604604602,NaN,NaN,45.34534534534536
0.6371836256281407,NaN,NaN,NaN,51.45145145145145,NaN,46.64664664664666,NaN,NaN,45.845845845845844
0.6372188763819095,NaN,NaN,NaN,52.052052052052055,NaN,47.147147147147145,NaN,NaN,46.446446446446444
0.6372541271356784,NaN,NaN,NaN,52.752752752752755,NaN,47.747747747747745,NaN,NaN,46.94694694694696
0.6372893778894473,NaN,NaN,NaN,53.35335335335335,NaN,48.24824824824826,NaN,NaN,47.44744744744746
0.637324628643216,NaN,NaN,NaN,54.054054054054056,NaN,48.84884884884885,NaN,NaN,47.94794794794794
0.6373598793969849,NaN,NaN,NaN,54.654654654654664,NaN,49.349349349349346,NaN,NaN,48.44844844844846
0.6373951301507538,NaN,NaN,NaN,55.35535535535535,NaN,49.84984984984985,NaN,NaN,48.94894894894897
