wab,wr,percs
3.3598182862837818,2.06913808111479e-5,50.0
4.832930238571754,2.06913808111479e-5,45.55555555555556
6.951927961775605,2.06913808111479e-5,38.88888888888889
10.0,2.06913808111479e-5,31.666666666666664
0.010000000000000002,2.6366508987303607e-5,18.333333333333332
0.01438449888287663,2.6366508987303607e-5,21.11111111111111
0.0206913808111479,2.6366508987303607e-5,22.22222222222222
0.029763514416313176,2.6366508987303607e-5,23.88888888888889
0.04281332398719394,2.6366508987303607e-5,26.666666666666668
0.06158482110660264,2.6366508987303607e-5,27.22222222222222
0.08858667904100828,2.6366508987303607e-5,28.333333333333332
0.12742749857031338,2.6366508987303607e-5,28.888888888888886
0.1832980710832436,2.6366508987303607e-5,30.555555555555557
0.26366508987303583,2.6366508987303607e-5,33.33333333333333
0.37926901907322497,2.6366508987303607e-5,33.88888888888889
0.5455594781168519,2.6366508987303607e-5,33.88888888888889
0.7847599703514613,2.6366508987303607e-5,36.666666666666664
1.128837891684689,2.6366508987303607e-5,37.77777777777778
1.6237767391887217,2.6366508987303607e-5,44.44444444444444
2.3357214690901222,2.6366508987303607e-5,52.77777777777778
3.3598182862837818,2.6366508987303607e-5,47.22222222222222
4.832930238571754,2.6366508987303607e-5,41.11111111111111
6.951927961775605,2.6366508987303607e-5,34.44444444444444
10.0,2.6366508987303607e-5,27.22222222222222
0.010000000000000002,3.359818286283781e-5,18.88888888888889
0.01438449888287663,3.359818286283781e-5,21.666666666666668
0.0206913808111479,3.359818286283781e-5,23.88888888888889
0.029763514416313176,3.359818286283781e-5,25.555555555555554
0.04281332398719394,3.359818286283781e-5,27.77777777777778
0.06158482110660264,3.359818286283781e-5,27.22222222222222
0.08858667904100828,3.359818286283781e-5,29.444444444444446
0.12742749857031338,3.359818286283781e-5,30.555555555555557
0.1832980710832436,3.359818286283781e-5,32.22222222222222
0.26366508987303583,3.359818286283781e-5,33.33333333333333
0.37926901907322497,3.359818286283781e-5,33.33333333333333
0.5455594781168519,3.359818286283781e-5,34.44444444444444
0.7847599703514613,3.359818286283781e-5,36.666666666666664
1.128837891684689,3.359818286283781e-5,40.55555555555556
1.6237767391887217,3.359818286283781e-5,53.333333333333336
2.3357214690901222,3.359818286283781e-5,48.888888888888886
3.3598182862837818,3.359818286283781e-5,42.77777777777778
4.832930238571754,3.359818286283781e-5,36.666666666666664
6.951927961775605,3.359818286283781e-5,29.444444444444446
10.0,3.359818286283781e-5,18.88888888888889
0.010000000000000002,4.281332398719396e-5,21.11111111111111
0.01438449888287663,4.281332398719396e-5,22.22222222222222
0.0206913808111479,4.281332398719396e-5,25.0
0.029763514416313176,4.281332398719396e-5,26.666666666666668
0.04281332398719394,4.281332398719396e-5,27.22222222222222
0.06158482110660264,4.281332398719396e-5,28.888888888888886
0.08858667904100828,4.281332398719396e-5,29.444444444444446
0.12742749857031338,4.281332398719396e-5,31.11111111111111
0.1832980710832436,4.281332398719396e-5,31.666666666666664
0.26366508987303583,4.281332398719396e-5,35.0
0.37926901907322497,4.281332398719396e-5,35.0
0.5455594781168519,4.281332398719396e-5,36.11111111111111
0.7847599703514613,4.281332398719396e-5,38.88888888888889
1.128837891684689,4.281332398719396e-5,50.55555555555556
1.6237767391887217,4.281332398719396e-5,50.0
2.3357214690901222,4.281332398719396e-5,45.55555555555556
3.3598182862837818,4.281332398719396e-5,38.88888888888889
4.832930238571754,4.281332398719396e-5,31.666666666666664
6.951927961775605,4.281332398719396e-5,22.77777777777778
10.0,4.281332398719396e-5,1.6666666666666667
0.010000000000000002,5.4555947811685143e-5,22.22222222222222
0.01438449888287663,5.4555947811685143e-5,23.88888888888889
0.0206913808111479,5.4555947811685143e-5,26.666666666666668
0.029763514416313176,5.4555947811685143e-5,27.22222222222222
0.04281332398719394,5.4555947811685143e-5,28.333333333333332
0.06158482110660264,5.4555947811685143e-5,28.888888888888886
0.08858667904100828,5.4555947811685143e-5,30.555555555555557
0.12742749857031338,5.4555947811685143e-5,33.33333333333333
0.1832980710832436,5.4555947811685143e-5,33.88888888888889
0.26366508987303583,5.4555947811685143e-5,33.88888888888889
0.37926901907322497,5.4555947811685143e-5,36.666666666666664
0.5455594781168519,5.4555947811685143e-5,37.77777777777778
0.7847599703514613,5.4555947811685143e-5,44.44444444444444
1.128837891684689,5.4555947811685143e-5,52.77777777777778
1.6237767391887217,5.4555947811685143e-5,47.22222222222222
2.3357214690901222,5.4555947811685143e-5,41.11111111111111
3.3598182862837818,5.4555947811685143e-5,34.44444444444444
4.832930238571754,5.4555947811685143e-5,27.22222222222222
6.951927961775605,5.4555947811685143e-5,11.666666666666666
10.0,5.4555947811685143e-5,0.0
0.010000000000000002,6.951927961775606e-5,23.88888888888889
0.01438449888287663,6.951927961775606e-5,25.555555555555554
0.0206913808111479,6.951927961775606e-5,27.77777777777778
0.029763514416313176,6.951927961775606e-5,27.22222222222222
0.04281332398719394,6.951927961775606e-5,29.444444444444446
0.06158482110660264,6.951927961775606e-5,30.555555555555557
0.08858667904100828,6.951927961775606e-5,32.22222222222222
0.12742749857031338,6.951927961775606e-5,33.33333333333333
0.1832980710832436,6.951927961775606e-5,33.33333333333333
0.26366508987303583,6.951927961775606e-5,34.44444444444444
0.37926901907322497,6.951927961775606e-5,36.666666666666664
0.5455594781168519,6.951927961775606e-5,40.55555555555556
0.7847599703514613,6.951927961775606e-5,53.333333333333336
1.128837891684689,6.951927961775606e-5,48.888888888888886
1.6237767391887217,6.951927961775606e-5,42.77777777777778
2.3357214690901222,6.951927961775606e-5,36.666666666666664
3.3598182862837818,6.951927961775606e-5,29.444444444444446
4.832930238571754,6.951927961775606e-5,18.88888888888889
6.951927961775605,6.951927961775606e-5,0.0
10.0,6.951927961775606e-5,0.0
0.010000000000000002,8.858667904100831e-5,25.0
0.01438449888287663,8.858667904100831e-5,26.666666666666668
0.0206913808111479,8.858667904100831e-5,27.22222222222222
0.029763514416313176,8.858667904100831e-5,28.888888888888886
0.04281332398719394,8.858667904100831e-5,29.444444444444446
0.06158482110660264,8.858667904100831e-5,31.11111111111111
0.08858667904100828,8.858667904100831e-5,31.666666666666664
0.12742749857031338,8.858667904100831e-5,35.0
0.1832980710832436,8.858667904100831e-5,35.0
0.26366508987303583,8.858667904100831e-5,36.11111111111111
0.37926901907322497,8.858667904100831e-5,38.88888888888889
0.5455594781168519,8.858667904100831e-5,50.55555555555556
0.7847599703514613,8.858667904100831e-5,50.0
1.128837891684689,8.858667904100831e-5,45.55555555555556
1.6237767391887217,8.858667904100831e-5,38.88888888888889
2.3357214690901222,8.858667904100831e-5,31.666666666666664
3.3598182862837818,8.858667904100831e-5,22.77777777777778
4.832930238571754,8.858667904100831e-5,1.6666666666666667
6.951927961775605,8.858667904100831e-5,0.0
10.0,8.858667904100831e-5,0.0
0.010000000000000002,0.00011288378916846895,26.666666666666668
0.01438449888287663,0.00011288378916846895,27.22222222222222
0.0206913808111479,0.00011288378916846895,28.333333333333332
0.029763514416313176,0.00011288378916846895,28.888888888888886
0.04281332398719394,0.00011288378916846895,30.555555555555557
0.06158482110660264,0.00011288378916846895,33.33333333333333
0.08858667904100828,0.00011288378916846895,33.88888888888889
0.12742749857031338,0.00011288378916846895,33.88888888888889
0.1832980710832436,0.00011288378916846895,36.666666666666664
0.26366508987303583,0.00011288378916846895,37.77777777777778
0.37926901907322497,0.00011288378916846895,44.44444444444444
0.5455594781168519,0.00011288378916846895,52.77777777777778
0.7847599703514613,0.00011288378916846895,47.22222222222222
1.128837891684689,0.00011288378916846895,41.11111111111111
1.6237767391887217,0.00011288378916846895,34.44444444444444
2.3357214690901222,0.00011288378916846895,27.22222222222222
3.3598182862837818,0.00011288378916846895,11.666666666666666
4.832930238571754,0.00011288378916846895,0.0
6.951927961775605,0.00011288378916846895,0.0
10.0,0.00011288378916846895,0.0
0.010000000000000002,0.0001438449888287663,27.77777777777778
0.01438449888287663,0.0001438449888287663,27.22222222222222
0.0206913808111479,0.0001438449888287663,29.444444444444446
0.029763514416313176,0.0001438449888287663,30.555555555555557
0.04281332398719394,0.0001438449888287663,32.22222222222222
0.06158482110660264,0.0001438449888287663,33.33333333333333
0.08858667904100828,0.0001438449888287663,33.33333333333333
0.12742749857031338,0.0001438449888287663,34.44444444444444
0.1832980710832436,0.0001438449888287663,36.666666666666664
0.26366508987303583,0.0001438449888287663,40.55555555555556
0.37926901907322497,0.0001438449888287663,53.333333333333336
0.5455594781168519,0.0001438449888287663,48.888888888888886
0.7847599703514613,0.0001438449888287663,42.77777777777778
1.128837891684689,0.0001438449888287663,36.666666666666664
1.6237767391887217,0.0001438449888287663,29.444444444444446
2.3357214690901222,0.0001438449888287663,18.88888888888889
3.3598182862837818,0.0001438449888287663,0.0
4.832930238571754,0.0001438449888287663,0.0
6.951927961775605,0.0001438449888287663,0.0
10.0,0.0001438449888287663,0.0
0.010000000000000002,0.00018329807108324357,27.22222222222222
0.01438449888287663,0.00018329807108324357,28.888888888888886
0.0206913808111479,0.00018329807108324357,29.444444444444446
0.029763514416313176,0.00018329807108324357,31.11111111111111
0.04281332398719394,0.00018329807108324357,31.666666666666664
0.06158482110660264,0.00018329807108324357,35.0
0.08858667904100828,0.00018329807108324357,35.0
0.12742749857031338,0.00018329807108324357,36.11111111111111
0.1832980710832436,0.00018329807108324357,38.88888888888889
0.26366508987303583,0.00018329807108324357,50.55555555555556
0.37926901907322497,0.00018329807108324357,50.0
0.5455594781168519,0.00018329807108324357,45.55555555555556
0.7847599703514613,0.00018329807108324357,38.88888888888889
1.128837891684689,0.00018329807108324357,31.666666666666664
1.6237767391887217,0.00018329807108324357,22.77777777777778
2.3357214690901222,0.00018329807108324357,1.6666666666666667
3.3598182862837818,0.00018329807108324357,0.0
4.832930238571754,0.00018329807108324357,0.0
6.951927961775605,0.00018329807108324357,0.0
10.0,0.00018329807108324357,0.0
0.010000000000000002,0.00023357214690901214,28.333333333333332
0.01438449888287663,0.00023357214690901214,28.888888888888886
0.0206913808111479,0.00023357214690901214,30.555555555555557
0.029763514416313176,0.00023357214690901214,33.33333333333333
0.04281332398719394,0.00023357214690901214,33.88888888888889
0.06158482110660264,0.00023357214690901214,33.88888888888889
0.08858667904100828,0.00023357214690901214,36.666666666666664
0.12742749857031338,0.00023357214690901214,37.77777777777778
0.1832980710832436,0.00023357214690901214,44.44444444444444
0.26366508987303583,0.00023357214690901214,52.77777777777778
0.37926901907322497,0.00023357214690901214,47.22222222222222
0.5455594781168519,0.00023357214690901214,41.11111111111111
0.7847599703514613,0.00023357214690901214,34.44444444444444
1.128837891684689,0.00023357214690901214,27.22222222222222
1.6237767391887217,0.00023357214690901214,11.666666666666666
2.3357214690901222,0.00023357214690901214,0.0
3.3598182862837818,0.00023357214690901214,0.0
4.832930238571754,0.00023357214690901214,0.0
6.951927961775605,0.00023357214690901214,0.0
10.0,0.00023357214690901214,0.0
0.010000000000000002,0.00029763514416313193,29.444444444444446
0.01438449888287663,0.00029763514416313193,30.555555555555557
0.0206913808111479,0.00029763514416313193,32.22222222222222
0.029763514416313176,0.00029763514416313193,33.33333333333333
0.04281332398719394,0.00029763514416313193,33.33333333333333
0.06158482110660264,0.00029763514416313193,34.44444444444444
0.08858667904100828,0.00029763514416313193,36.666666666666664
0.12742749857031338,0.00029763514416313193,40.55555555555556
0.1832980710832436,0.00029763514416313193,53.333333333333336
0.26366508987303583,0.00029763514416313193,48.888888888888886
0.37926901907322497,0.00029763514416313193,42.77777777777778
0.5455594781168519,0.00029763514416313193,36.666666666666664
0.7847599703514613,0.00029763514416313193,29.444444444444446
1.128837891684689,0.00029763514416313193,18.88888888888889
1.6237767391887217,0.00029763514416313193,0.0
2.3357214690901222,0.00029763514416313193,0.0
3.3598182862837818,0.00029763514416313193,0.0
4.832930238571754,0.00029763514416313193,0.0
6.951927961775605,0.00029763514416313193,0.0
10.0,0.00029763514416313193,0.0
0.010000000000000002,0.000379269019073225,29.444444444444446
0.01438449888287663,0.000379269019073225,31.11111111111111
0.0206913808111479,0.000379269019073225,31.666666666666664
0.029763514416313176,0.000379269019073225,35.0
0.04281332398719394,0.000379269019073225,35.0
0.06158482110660264,0.000379269019073225,36.11111111111111
0.08858667904100828,0.000379269019073225,38.88888888888889
0.12742749857031338,0.000379269019073225,50.55555555555556
0.1832980710832436,0.000379269019073225,50.0
0.26366508987303583,0.000379269019073225,45.55555555555556
0.37926901907322497,0.000379269019073225,38.88888888888889
0.5455594781168519,0.000379269019073225,31.666666666666664
0.7847599703514613,0.000379269019073225,22.77777777777778
1.128837891684689,0.000379269019073225,1.6666666666666667
1.6237767391887217,0.000379269019073225,0.0
2.3357214690901222,0.000379269019073225,0.0
3.3598182862837818,0.000379269019073225,0.0
4.832930238571754,0.000379269019073225,0.0
6.951927961775605,0.000379269019073225,0.0
10.0,0.000379269019073225,0.0
0.010000000000000002,0.0004832930238571752,30.555555555555557
0.01438449888287663,0.0004832930238571752,33.33333333333333
0.0206913808111479,0.0004832930238571752,33.88888888888889
0.029763514416313176,0.0004832930238571752,33.88888888888889
0.04281332398719394,0.0004832930238571752,36.666666666666664
0.06158482110660264,0.0004832930238571752,37.77777777777778
0.08858667904100828,0.0004832930238571752,44.44444444444444
0.12742749857031338,0.0004832930238571752,52.77777777777778
0.1832980710832436,0.0004832930238571752,47.22222222222222
0.26366508987303583,0.0004832930238571752,41.11111111111111
0.37926901907322497,0.0004832930238571752,34.44444444444444
0.5455594781168519,0.0004832930238571752,27.22222222222222
0.7847599703514613,0.0004832930238571752,11.666666666666666
1.128837891684689,0.0004832930238571752,0.0
1.6237767391887217,0.0004832930238571752,0.0
2.3357214690901222,0.0004832930238571752,0.0
3.3598182862837818,0.0004832930238571752,0.0
4.832930238571754,0.0004832930238571752,0.0
6.951927961775605,0.0004832930238571752,0.0
10.0,0.0004832930238571752,0.0
0.010000000000000002,0.0006158482110660261,32.22222222222222
0.01438449888287663,0.0006158482110660261,33.33333333333333
0.0206913808111479,0.0006158482110660261,33.33333333333333
0.029763514416313176,0.0006158482110660261,34.44444444444444
0.04281332398719394,0.0006158482110660261,36.666666666666664
0.06158482110660264,0.0006158482110660261,40.55555555555556
0.08858667904100828,0.0006158482110660261,53.333333333333336
0.12742749857031338,0.0006158482110660261,48.888888888888886
0.1832980710832436,0.0006158482110660261,42.77777777777778
0.26366508987303583,0.0006158482110660261,36.666666666666664
0.37926901907322497,0.0006158482110660261,29.444444444444446
0.5455594781168519,0.0006158482110660261,18.88888888888889
0.7847599703514613,0.0006158482110660261,0.0
1.128837891684689,0.0006158482110660261,0.0
1.6237767391887217,0.0006158482110660261,0.0
2.3357214690901222,0.0006158482110660261,0.0
3.3598182862837818,0.0006158482110660261,0.0
4.832930238571754,0.0006158482110660261,0.0
6.951927961775605,0.0006158482110660261,0.0
10.0,0.0006158482110660261,0.0
0.010000000000000002,0.0007847599703514615,31.666666666666664
0.01438449888287663,0.0007847599703514615,35.0
0.0206913808111479,0.0007847599703514615,35.0
0.029763514416313176,0.0007847599703514615,36.11111111111111
0.04281332398719394,0.0007847599703514615,38.88888888888889
0.06158482110660264,0.0007847599703514615,50.55555555555556
0.08858667904100828,0.0007847599703514615,50.0
0.12742749857031338,0.0007847599703514615,45.55555555555556
0.1832980710832436,0.0007847599703514615,38.88888888888889
0.26366508987303583,0.0007847599703514615,31.666666666666664
0.37926901907322497,0.0007847599703514615,22.77777777777778
0.5455594781168519,0.0007847599703514615,1.6666666666666667
0.7847599703514613,0.0007847599703514615,0.0
1.128837891684689,0.0007847599703514615,0.0
1.6237767391887217,0.0007847599703514615,0.0
2.3357214690901222,0.0007847599703514615,0.0
3.3598182862837818,0.0007847599703514615,0.0
4.832930238571754,0.0007847599703514615,0.0
6.951927961775605,0.0007847599703514615,0.0
10.0,0.0007847599703514615,0.0
0.010000000000000002,0.001,33.88888888888889
0.01438449888287663,0.001,33.88888888888889
0.0206913808111479,0.001,36.666666666666664
0.029763514416313176,0.001,37.77777777777778
0.04281332398719394,0.001,44.44444444444444
0.06158482110660264,0.001,52.77777777777778
0.08858667904100828,0.001,47.22222222222222
0.12742749857031338,0.001,41.11111111111111
0.1832980710832436,0.001,34.44444444444444
0.26366508987303583,0.001,27.22222222222222
0.37926901907322497,0.001,11.666666666666666
0.5455594781168519,0.001,0.0
0.7847599703514613,0.001,0.0
1.128837891684689,0.001,0.0
1.6237767391887217,0.001,0.0
2.3357214690901222,0.001,0.0
3.3598182862837818,0.001,0.0
4.832930238571754,0.001,0.0
6.951927961775605,0.001,0.0
10.0,0.001,0.0
