atp,lam,kin,kdam1,kdam2,bs
500.0,0.001,0.005263157894736842,0.08911919703381639,0.03365413884624916,bp
500.0,0.001,0.010526315789473684,0.32331767350394525,0.06368982305848347,bp
500.0,0.001,0.015789473684210527,0.6705748571297685,0.08975100978868696,bp
500.0,0.0030526315789473684,0.02631578947368421,0.02656147429541536,0.02538369912592187,bp
500.0,0.0030526315789473684,0.031578947368421054,0.03576793730167951,0.03099474379895587,bp
500.0,0.0030526315789473684,0.03684210526315789,0.04633551434725847,0.03626485688419813,bp
500.0,0.0030526315789473684,0.042105263157894736,0.05812460953458981,0.041269745922538334,bp
500.0,0.0030526315789473684,0.04736842105263158,0.07103685702743119,0.04604937286204106,bp
500.0,0.0030526315789473684,0.05263157894736842,0.08499170971408816,0.0506310958444706,bp
500.0,0.0030526315789473684,0.05789473684210526,0.0999197675159459,0.05503588435016158,bp
500.0,0.0030526315789473684,0.06315789473684211,0.11575984975650372,0.0592807607081023,bp
500.0,0.0030526315789473684,0.06842105263157895,0.13245733359572834,0.06338000163691776,bp
500.0,0.0030526315789473684,0.07368421052631578,0.1499630474135347,0.06780695964408393,bp
500.0,0.0030526315789473684,0.07894736842105263,0.1682324587188893,0.08570879333247189,bp
500.0,0.0030526315789473684,0.08421052631578947,0.18722504223079378,0.11021461528062398,bp
500.0,0.0030526315789473684,0.08947368421052632,0.20690376996318013,0.13658400261445583,bp
500.0,0.0030526315789473684,0.09473684210526316,0.22723468992782683,0.16369300799977915,bp
500.0,0.0030526315789473684,0.1,0.2481865723615085,0.19163963399240014,bp
500.0,0.005105263157894737,0.08421052631578947,0.03162385340508503,0.03161458565378292,bp
500.0,0.005105263157894737,0.08947368421052632,0.03438617913086602,0.033941274286392056,bp
500.0,0.005105263157894737,0.09473684210526316,0.03734631807798549,0.03614122828424991,bp
500.0,0.005105263157894737,0.1,0.04045870437093044,0.03825836466822679,bp
763.1578947368421,0.001,0.005263157894736842,0.2008713163473235,0.052164096236153035,bp
763.1578947368421,0.001,0.010526315789473684,0.7464571436407971,0.0995180344311074,bp
763.1578947368421,0.0030526315789473684,0.015789473684210527,0.0238479061030061,0.023693808503201526,bp
763.1578947368421,0.0030526315789473684,0.021052631578947368,0.038503630300276134,0.0334139239982622,bp
763.1578947368421,0.0030526315789473684,0.02631578947368421,0.05704069094541806,0.042486308040832914,bp
763.1578947368421,0.0030526315789473684,0.031578947368421054,0.07905101878942634,0.05113185781005681,bp
763.1578947368421,0.0030526315789473684,0.03684210526315789,0.1042901816500252,0.059420879652357324,bp
763.1578947368421,0.0030526315789473684,0.042105263157894736,0.13255645179106368,0.06739514916789388,bp
763.1578947368421,0.0030526315789473684,0.04736842105263158,0.16367259256504169,0.07508539397293598,bp
763.1578947368421,0.0030526315789473684,0.05263157894736842,0.1974795548985884,0.08251641481622102,bp
763.1578947368421,0.0030526315789473684,0.05789473684210526,0.23383317790628244,0.08970915824545846,bp
763.1578947368421,0.0030526315789473684,0.06315789473684211,0.27260199993571055,0.09758709290883769,bp
763.1578947368421,0.0030526315789473684,0.06842105263157895,0.31366561233294943,0.14600376465733386,bp
