atp,lam,kin,kdam1,kdam2,bs
500.0,0.001,0.0020408163265306124,0.4469656867802409,0.08007834940527205,bp
500.0,0.0017959183673469388,0.0020408163265306124,0.04532712126058158,0.031001905035677756,bp
500.0,0.0017959183673469388,0.004081632653061225,0.17185629945159536,0.06436237638143424,bp
500.0,0.0017959183673469388,0.006122448979591836,0.3760509854817814,0.09625283734076022,bp
500.0,0.0017959183673469388,0.00816326530612245,0.652967761701571,0.1268657671636318,bp
500.0,0.0017959183673469388,0.01020408163265306,0.9981886013607559,0.15631862850885916,bp
500.0,0.0025918367346938775,0.004081632653061225,0.042190661588920965,0.03418527537440517,bp
500.0,0.0025918367346938775,0.006122448979591836,0.09006768247199738,0.05332480117895922,bp
500.0,0.0025918367346938775,0.00816326530612245,0.15569951947407334,0.07180614763472706,bp
500.0,0.0025918367346938775,0.01020408163265306,0.23824467261363952,0.08973770423333943,bp
500.0,0.0025918367346938775,0.012244897959183673,0.33696139015690807,0.10716933134292281,bp
500.0,0.0025918367346938775,0.014285714285714285,0.4511664155121603,0.12413656554670305,bp
500.0,0.0025918367346938775,0.0163265306122449,0.5802246132234153,0.14066880401105003,bp
500.0,0.0025918367346938775,0.018367346938775512,0.7235433564627379,0.15679179055765205,bp
500.0,0.0025918367346938775,0.02040816326530612,0.8805683469505883,0.17252864195174242,bp
500.0,0.0033877551020408164,0.006122448979591836,0.03380565874530877,0.03210049109349605,bp
500.0,0.0033877551020408164,0.00816326530612245,0.05631516234953243,0.045027408709235266,bp
500.0,0.0033877551020408164,0.01020408163265306,0.08497369275024738,0.05749179765910372,bp
500.0,0.0033877551020408164,0.012244897959183673,0.11946887029805454,0.06962712192654837,bp
500.0,0.0033877551020408164,0.014285714285714285,0.15958050349499078,0.08147825593195798,bp
500.0,0.0033877551020408164,0.0163265306122449,0.2051154174938517,0.09306982050572542,bp
500.0,0.0033877551020408164,0.018367346938775512,0.2558954101736429,0.10441902455197752,bp
500.0,0.0033877551020408164,0.02040816326530612,0.3117533890203461,0.11553954943486117,bp
500.0,0.0033877551020408164,0.022448979591836733,0.3725316080687941,0.12644305163509267,bp
500.0,0.0033877551020408164,0.024489795918367346,0.4380806191622313,0.13713985208544707,bp
500.0,0.0033877551020408164,0.026530612244897958,0.5082585239915064,0.1476392933074372,bp
