atp,lam,kin,kdam1,kdam2,bs
500.0,0.0025918367346938775,0.0020408163265306124,0.3201121291875001,0.1078656172702672,bp
500.0,0.0033877551020408164,0.0020408163265306124,0.11177945173300684,0.06873032178519574,bp
500.0,0.0033877551020408164,0.004081632653061225,0.4319550797601395,0.14286866623569902,bp
500.0,0.0033877551020408164,0.006122448979591836,0.9559355582086716,0.21511772565480203,bp
500.0,0.004183673469387755,0.0020408163265306124,0.05085122709622149,0.045988621159008855,bp
500.0,0.004183673469387755,0.004081632653061225,0.18797923704881406,0.10065432163877147,bp
500.0,0.004183673469387755,0.006122448979591836,0.4135815117777634,0.1538297788797222,bp
500.0,0.004183673469387755,0.00816326530612245,0.7248461212981591,0.2059287852928955,bp
500.0,0.004979591836734694,0.004081632653061225,0.09633194070841801,0.07357883380899356,bp
500.0,0.004979591836734694,0.006122448979591836,0.20844280474230842,0.11492150224131054,bp
500.0,0.004979591836734694,0.00816326530612245,0.3636232020637574,0.15542450962273388,bp
500.0,0.004979591836734694,0.01020408163265306,0.5607352108189585,0.1952321680268652,bp
500.0,0.004979591836734694,0.012244897959183673,0.7987445503717064,0.23439784411788714,bp
500.0,0.005775510204081633,0.004081632653061225,0.056618208085404756,0.054337681523607705,bp
500.0,0.005775510204081633,0.006122448979591836,0.11791559903991045,0.08802557152404,bp
500.0,0.005775510204081633,0.00816326530612245,0.20342157489542761,0.12075901870261409,bp
500.0,0.005775510204081633,0.01020408163265306,0.31230979383842056,0.1529195357267404,bp
500.0,0.005775510204081633,0.012244897959183673,0.44403430860655196,0.18459323372590436,bp
500.0,0.005775510204081633,0.014285714285714285,0.5981025068919642,0.21590374108917457,bp
500.0,0.005775510204081633,0.0163265306122449,0.7740475228601137,0.2466185027951719,bp
500.0,0.005775510204081633,0.018367346938775512,0.9714212967385684,0.27700945417732814,bp
500.0,0.006571428571428572,0.006122448979591836,0.07366141936633344,0.0680374943980189,bp
500.0,0.006571428571428572,0.00816326530612245,0.12421092829917228,0.09542589410473727,bp
500.0,0.006571428571428572,0.01020408163265306,0.18894665536176228,0.12218534455854829,bp
500.0,0.006571428571428572,0.012244897959183673,0.26743888583658804,0.14851818467596772,bp
500.0,0.006571428571428572,0.014285714285714285,0.3593907925741302,0.17448809846566576,bp
500.0,0.006571428571428572,0.0163265306122449,0.4645402274443409,0.20012564653507356,bp
500.0,0.006571428571428572,0.018367346938775512,0.5826411145492238,0.2254495845565504,bp
500.0,0.006571428571428572,0.02040816326530612,0.7134579155136098,0.25047343066392985,bp
500.0,0.006571428571428572,0.022448979591836733,0.8567634636277506,0.2752080004322894,bp
500.0,0.00736734693877551,0.00816326530612245,0.08201132127072243,0.07582891204122548,bp
500.0,0.00736734693877551,0.01020408163265306,0.12257829218122425,0.09873583395318124,bp
500.0,0.00736734693877551,0.012244897959183673,0.1720316404502409,0.12115516272707474,bp
500.0,0.00736734693877551,0.014285714285714285,0.23009971301049825,0.14323492903302523,bp
500.0,0.00736734693877551,0.0163265306122449,0.2966016735173914,0.16502910202334453,bp
