t,log(OD),log(OD) error,gr,gr error,od
465.0,-0.14284504864660086,0.00717178880349668,0.0012555355174119712,0.00013560219584110708,0.8613333333333334
470.0,-0.13682009351409263,0.007171085550514215,0.0011567620333386482,0.000135580894137562,0.8356666666666667
475.0,-0.13125368875713672,0.007170560680785978,0.0010722225428078155,0.00013555224294693128,0.8433333333333334
480.0,-0.1260733002864427,0.0071702073138679556,0.0010024140298012588,0.00013551735842135023,0.8563333333333333
485.0,-0.12120463675601467,0.007170004342623239,0.000947543054076661,0.00013547800579458204,0.8626666666666667
490.0,-0.11657308763488494,0.007169919855408364,0.0009075322488846923,0.000135436348150875,0.8683333333333333
495.0,-0.11210511586335414,0.007169915300627336,0.0008820319377823953,0.00013539468163072368,0.8673333333333333
500.0,-0.10772958035092906,0.007169949893787097,0.0008704365142184712,0.00013535518542800542,0.8756666666666666
505.0,-0.10337896557518533,0.007169984797797914,0.0008719051411202701,0.0001353197105433105,0.8803333333333333
510.0,-0.09899049794914028,0.007169986679645167,0.0008853862517418506,0.00013528962480167378,0.8809999999999999
515.0,-0.09450713138366407,0.007169930356315555,0.0009096452690151684,0.0001352657239850301,0.8883333333333333
520.0,-0.08987838751801291,0.007169800365382106,0.0009432949097825105,0.00013524821096239095,0.8933333333333332
525.0,-0.08506103935823006,0.00716959142340524,0.0009848274034814442,0.00013523673732867777,0.909
530.0,-0.08001963047603677,0.007169307851065099,0.0010326479326890027,0.00013523049604849865,0.9136666666666668
535.0,-0.07472682540888798,0.007168962138058674,0.0010851085956573368,0.0001352283494954189,0.925
540.0,-0.06916359038830056,0.007168572884955755,0.0011405421985130103,0.00013522897535079667,0.937
545.0,-0.06331920693603266,0.007168162393859358,0.0011972952067286053,0.00013523101305569637,0.947
550.0,-0.05719112413626437,0.007167754180119188,0.0012537592210870177,0.0001352331956399206,0.955
555.0,-0.05078465845035218,0.007167370650982606,0.0013084003916125023,0.0001352344552931831,0.964
560.0,-0.04411255272846493,0.007167031149352914,0.0013597862425503062,0.0001352339954341666,0.9713333333333334
565.0,-0.037194408537475354,0.007166750498480485,0.0014066094508968282,0.00013523132665180237,0.9883333333333332
570.0,-0.03005600802096975,0.007166538117537867,0.001447708198491095,0.00013522626819330386,0.9833333333333334
575.0,-0.022728543200199347,0.007166397710745368,0.0014820828013829609,0.00013521892018809024,0.99
580.0,-0.015247771887890949,0.007166327481886293,0.0015089084081027337,0.00013520961422125392,0.998
585.0,-0.007653120203720221,0.007166320780089393,0.0015275436485070798,0.0001351988510602244,1.0
590.0,1.3247953527972811e-05,0.007166367062800317,0.001537535205014564,0.0001351872342898695,1.0146666666666666
595.0,0.007707374203024031,0.007166453049707757,0.0015386183662227772,0.00013517540750258448,1.0246666666666666
600.0,0.015384441986647346,0.007166563950929975,0.0015307137071938152,0.00013516400077534052,1.0086666666666668
605.0,0.022999687040835326,0.007166684668432727,0.0015139201192816906,0.0001351535898056167,1.020333333333333
610.0,0.030509264490296673,0.007166800893246518,0.001488504483620862,0.00013514466864333603,1.0316666666666665
615.0,0.03787105664955881,0.007166900047537411,0.001454888344862789,0.00013513763479969633,1.036
620.0,0.045045407536511206,0.007166972042967403,0.0014136319942503039,0.00013513278393076307,1.043
625.0,0.05199577225652874,0.007167009845222311,0.0013654164127168168,0.00013513031045576514,1.0583333333333331
630.0,0.05868927174880767,0.0071670098452261835,0.0013110235547523722,0.00013513031045575262,1.056
635.0,0.06509714584128012,0.007166972042986767,0.001251315471908777,0.00013513278393072548,1.064
640.0,0.07119510007450636,0.00716690004752192,0.0011872127809778275,0.0001351376347997214,1.069
645.0,0.07696354427127261,0.007166800893246518,0.0011196729762611955,0.00013514466864334855,1.0676666666666668
650.0,0.08238772328792798,0.007166684668432727,0.0010496690684707564,0.000135153589805717,1.086
655.0,0.08745774273219631,0.007166563950898992,0.0009781690053956016,0.000135164000775328,1.0853333333333337
660.0,0.0921684946186403,0.007166453049692265,0.0009061162925268641,0.00013517540750252184,1.107
665.0,0.09651948991446346,0.007166367062800317,0.0008344121865348775,0.0001351872342899447,1.098666666666667
670.0,0.10051460666453949,0.007166320780101012,0.0007638997821935306,0.00013519885106031212,1.1066666666666665
675.0,0.10416176384455511,0.0071663274818708,0.0006953502555284378,0.00013520961422135416,1.096666666666667
680.0,0.10747253225263442,0.007166397710764732,0.000629451464202159,0.00013521892018815288,1.11
685.0,0.11046169459470612,0.0071665381175417394,0.0005667990420659651,0.00013522626819339158,1.1186666666666667
690.0,0.1131467674417248,0.007166750498511467,0.000507890060029232,0.00013523132665178985,1.111
695.0,0.11554749793746666,0.007167031149314187,0.0004531192615226144,0.00013523399543420418,1.126
700.0,0.11768534802153852,0.007167370650982606,0.0004027778193855837,0.00013523445529319564,1.1213333333333333
705.0,0.11958297852110178,0.007167754180099827,0.0003570545034017221,0.00013523319563985795,1.119
710.0,0.12126374477682234,0.007168162393859358,0.00031603909521375415,0.00013523101305567132,1.1163333333333332
715.0,0.12275121453407856,0.007168572884936396,0.00027972784108017124,0.0001352289753507591,1.1193333333333333
720.0,0.12406871768160599,0.007168962138062546,0.00024803069379623725,0.0001352283494954189,1.1276666666666666
725.0,0.1252389360948012,0.007169307851061228,0.00022078006379953538,0.00013523049604849865,1.13
730.0,0.12628354037999934,0.007169591423393626,0.00019774077649900232,0.00013523673732880305,1.1246666666666665
735.0,0.12722287876166583,0.007169800365370492,0.00017862091846148828,0.00013524821096241602,1.1566666666666665
740.0,0.12807572174950366,0.007169930356334911,0.00016308324929641127,0.00013526572398487983,1.1306666666666667
745.0,0.1288590646097365,0.007169986679649038,0.0001507568587059381,0.00013528962480171134,1.1586666666666667
750.0,0.129587988085909,0.0071699847977863,0.00014124875882719212,0.00013531971054328546,1.1496666666666666
755.0,0.13027557630692677,0.007169949893787097,0.00013415512009318925,0.00013535518542795536,1.135
760.0,0.1309328894211692,0.007169915300604109,0.000129071883629088,0.0001353946816306361,1.139
765.0,0.13156898723418387,0.007169919855419977,0.00012560451378099136,0.00013543634815096258,1.1583333333333334
770.0,0.1321909990328436,0.007170004342623239,0.00012337668972821694,0.00013547800579454452,1.1526666666666667
775.0,0.1328042338690043,0.007170207313840859,0.00012203777415310813,0.00013551735842136272,1.156
780.0,0.13341232486937926,0.007170560680789849,0.00012126893847963678,0.00013555224294700628,1.142
785.0,0.1340174006422945,0.0071710855505103446,0.00012078786705470822,0.00013558089413763698,1.1323333333333334
790.0,0.13462027657168996,0.00717178880349281,0.00012035200566331682,0.0001356021958410446,1.1456666666666664
