,RtcA,RtcB,RtcR,OmpA
0,0.0,1.2530807293625766e-08,1.0339359975380675e-09,0.12683550789568432
1,0.0003033709053351121,0.0011672329622078941,1.727397269237037e-05,0.19714161757358792
2,0.00037980088956144595,0.00197740186105613,3.022651039492038e-05,0.329800630861531
3,0.00011941278995228796,0.001830488330670604,2.3714495769821904e-05,0.09867246642553652
4,0.00015960735425086476,0.0011841396442136157,9.512627327343506e-06,0.23448713694519902
5,0.00030970368635242096,0.001151917006750631,1.763065570951938e-05,0.0668947129423874
