,RtcA,RtcB,RtcR,OmpA
0,7.04566228509727e-05,0.0001609494229722081,2.0432958089962533e-05,0.2220618536856839
1,0.00019254871133256212,0.00024769129452611663,3.892654358519896e-05,0.06632638492986977
2,0.0004782809240095996,0.0011100062362544064,3.9025819312684e-05,0.07207502280822095
3,8.308242687447736e-05,0.00047924183147084285,1.1755757768678928e-05,0.009209456017436168
4,7.62389320251626e-05,0.00027621004457118993,1.4746323516731932e-05,0.10276850214827314
5,0.000316099521832391,0.0006184551600109828,3.486371731768271e-05,0.16501526937800215
