t,log(OD),log(OD) error,gr,gr error,od
780.0,0.13655414153016565,0.0039014363433383875,-9.851098652824408e-05,0.00021080166189124192,1.142
785.0,0.13611813243849724,0.003901436343608727,-7.355010722659427e-05,0.0002108017253821035,1.1323333333333334
790.0,0.13583384077866967,0.0039014364255535714,-3.9467854733521435e-05,0.00021080179372413727,1.1456666666666664
795.0,0.13572273339262786,0.003901436746481964,-5.753928175644685e-06,0.00021080183801499604,1.1376666666666666
800.0,0.13576278774641004,0.0039014373139313317,1.996210222379724e-05,0.00021080184849590043,1.1476666666666666
805.0,0.1359014559211218,0.003901437936480029,3.327055675356183e-05,0.00021080185055338487,1.1463333333333334
810.0,0.1360736622402836,0.003901438350501038,3.360445008135371e-05,0.00021080189212780378,1.159
815.0,0.13622082860266715,0.003901438456022267,2.402595342881897e-05,0.0002108020057482029,1.148
820.0,0.13630686679054982,0.003901438469578357,1.0253877099075659e-05,0.00021080217370886379,1.1476666666666666
825.0,0.1363278724507726,0.003901438822556005,-8.333575504115842e-07,0.0002108023307216676,1.1443333333333332
830.0,0.13631371526374636,0.0039014398231630915,-2.8809359080839148e-06,0.00021080241313434583,1.1403333333333334
835.0,0.13632151749106214,0.003901441333042448,8.440258748215745e-06,0.0002108024220260325,1.147
840.0,0.13642275468485643,0.0039014427727753825,3.44292589402051e-05,0.00021080244409768834,1.143
845.0,0.13668702404514654,0.003901443553037491,7.304717758263579e-05,0.00021080259731421556,1.1456666666666668
850.0,0.13716613600116645,0.0039014436505978105,0.00011934731766091722,0.00021080293009064616,1.1446666666666667
855.0,0.1378819813934271,0.0039014438227431975,0.0001665229433306381,0.0002108033562133564,1.15
860.0,0.1388206798139322,0.003901445143287832,0.00020732217385574514,0.0002108036989253168,1.147
865.0,0.13993405566774797,0.0039014480944647763,0.00023550847494982485,0.000210803835826732,1.156
870.0,0.1411478553069223,0.003901451947317409,0.0002470474926849764,0.00021080383712583512,1.15
875.0,0.14237467777586232,0.0039014551136925505,0.00024077382341441966,0.00021080396288501352,1.158
880.0,0.14352865612977084,0.003901456434069738,0.0002184163847224474,0.00021080447832651588,1.151
885.0,0.14453868657442825,0.00390145645843217,0.00018400881348409892,0.00021080540780180602,1.1526666666666667
890.0,0.14535748791903202,0.00390145749278073,0.00014284795784708093,0.0002108064441282849,1.1546666666666667
895.0,0.1459648494987711,0.0039014619844141003,0.00010025866376933701,0.00021080714833774197,1.165
900.0,0.14636482835989284,0.0039014702795616154,6.04564633577831e-05,0.00021080733865098714,1.1583333333333334
905.0,0.14657805657568446,0.0039014797063126015,2.5765689711979012e-05,0.0002108073550173756,1.148
910.0,0.14663139757213273,0.0039014862727918057,-3.6413963752923717e-06,0.00021080790761635585,1.163
915.0,0.14654770879399592,0.003901488165996465,-2.9446201260587e-05,0.0002108095257537187,1.1623333333333334
920.0,0.14633832316970086,0.003901488260304526,-5.442060111984781e-05,0.00021081201132436058,1.1463333333333334
925.0,0.14600010395343332,0.0039014929290326727,-8.1401143557841e-05,0.00021081442184481099,1.165333333333333
930.0,0.14551774611594226,0.003901507153944655,-0.00011226136995866332,0.0002108157635932348,1.1536666666666668
935.0,0.14487067518024332,0.003901529471083434,-0.00014713987750737678,0.00021081595150796828,1.153333333333333
940.0,0.14404274101393,0.003901551543213448,-0.00018411878363663176,0.0002108161999886198,1.1613333333333336
945.0,0.14303218559916786,0.003901564205316276,-0.00021943978481041987,0.0002108182947534078,1.1466666666666667
950.0,0.1418592428218517,0.003901566202713267,-0.0002482181976932313,0.0002108230967666691,1.1483333333333334
955.0,0.1405692288756164,0.003901568095306468,-0.00026549840228182187,0.00021082947336153603,1.1666666666666667
960.0,0.13922998605869807,0.0039015860969047814,-0.000267413483742332,0.00021083481295972712,1.156
965.0,0.1379238194352368,0.00390162863381984,-0.0002521855129783285,0.0002108371218161803,1.1403333333333334
970.0,0.13673532447588954,0.003901686240787275,-0.0002207362434639426,0.00021083718680021667,1.1376666666666668
975.0,0.13573746072299642,0.0039017355091335248,-0.00017676293597665427,0.0002108387561080341,1.1436666666666666
980.0,0.13497866875823306,0.003901757670280757,-0.00012625095230550665,0.00021084595181565324,1.1449999999999998
985.0,0.13447365994393223,0.0039017585716281727,-7.651715769907419e-05,0.00021085953395330538,1.1416666666666666
990.0,0.13419977264019067,0.003901771366680699,-3.497866028329133e-05,0.0002108752384332289,1.155
995.0,0.13409965294187387,0.0039018339930841643,-7.897941266071795e-06,0.0002108864245584377,1.1403333333333332
1000.0,0.13408973681642777,0.003901955185907779,6.438378154782765e-07,0.00021088983537572914,1.136
1005.0,0.13407286599468904,0.003902098020887729,-1.0652288575052626e-05,0.00021088992781797427,1.1546666666666667
1010.0,0.13395260798858288,0.0039022022040729482,-4.022990381996605e-05,0.00021089719035692996,1.1363333333333332
1015.0,0.1336466260894973,0.0039022358229087854,-8.411861106705221e-05,0.00021092019138960424,1.1493333333333335
1020.0,0.13309678878567865,0.0039022362080101086,-0.0001367690446019143,0.0002109570231562634,1.1343333333333332
1025.0,0.13227452175317822,0.003902297441058926,-0.00019208386225644247,0.00021099415141842087,1.1403333333333332
1030.0,0.13118098806872602,0.0039024998751788784,-0.00024441809449826657,0.0002110160755583343,1.1456666666666668
1035.0,0.12984277751205653,0.0039028311045645843,-0.00028934592336882226,0.00021101991884428262,1.1443333333333332
1040.0,0.12830464371471706,0.0039031714504256165,-0.00032405999712747935,0.00021102254665974015,1.1316666666666666
1045.0,0.12662126282468744,0.0039033780361034994,-0.00034736589208494983,0.0002110510846275453,1.138
1050.0,0.12484992054384403,0.003903417788986427,-0.0003593342976161429,0.00021112070922146877,1.1293333333333333
1055.0,0.12304551062312452,0.0039034374512735004,-0.0003607525482023366,0.00021121700717422005,1.126
1060.0,0.1212584023249601,0.003903683896220347,-0.0003525563845434565,0.00021130125881656874,1.1289999999999998
1065.0,0.11953483283851085,0.0039043040192285206,-0.00033541346963295027,0.00021134074222654324,1.1276666666666666
1070.0,0.11791874297591853,0.0039051781696542312,-0.0003095755733875105,0.00021134292568558414,1.1276666666666666
1075.0,0.11645359432192492,0.00390595762106849,-0.0002750312008941713,0.00021136217778973016,1.1183333333333334
1080.0,0.11518278190511033,0.003906334659563885,-0.00023189728359873651,0.00021146386285388213,1.1313333333333333
1085.0,0.11414776626552481,0.003906360213865962,-0.00018091212465470852,0.00021166658111055516,1.1223333333333334
1090.0,0.11338385399260176,0.003906520119166791,-0.00012385289335448135,0.00021191115069531786,1.1216666666666666
1095.0,0.11291443515172972,0.003907419625700225,-6.371114617792495e-05,0.00021209469913234744,1.1136666666666668
1100.0,0.11274519079504941,0.003909252892783088,-4.5182654740960615e-06,0.00021215770594263034,1.1223333333333334
1105.0,0.11286010144047509,0.00391149915750324,4.9194034390576125e-05,0.0002121578682923691,1.119
1110.0,0.11322089816740188,0.003913212415216572,9.320783865033461e-05,0.00021225630766002676,1.1186666666666667
1115.0,0.1137709097737023,0.003913818378045279,0.0001245275826397569,0.00021260003162662758,1.1146666666666665
1120.0,0.11444321236139388,0.003913818751837455,0.0001421527239967163,0.00021317918119648414,1.1196666666666666
1125.0,0.11517182547234128,0.003914695357284372,0.00014748990225457725,0.00021378984696964775,1.1236666666666668
1130.0,0.11590371324572502,0.003917835552410168,0.00014424418995070964,0.00021417306851122112,1.126
1135.0,0.11660880986968891,0.003923187490831408,0.0001377403236584862,0.00021425334643263057,1.123
1140.0,0.11728537589738153,0.0039288683505864066,0.00013375937259951787,0.00021428383638805968,1.127
1145.0,0.11795874670058559,0.003932437866309517,0.000137103324135468,0.00021472724630013595,1.1226666666666667
1150.0,0.11867283998891054,0.0039331716688602554,0.00015018867411731307,0.00021588758967985852,1.13
