mRNA_conc_uM,conc_std
14.437436254179538,3.0919410125769864
26.557258398365725,2.6993875690989855
46.7068460130327,2.869008945974902
44.82863863063186,4.922584800192479
91.55315511428644,12.846826535842915
148.84980897413573,19.03666194392662
