,RtcA,RtcB,RtcR,OmpA
0,0.0004493758719316978,0.002373661740012851,8.99818879013822e-05,0.2959696875660369
1,0.0009922519111141453,0.0033568105744407606,0.00011525595022937028,0.24276072886368663
2,0.0019149310340551833,0.010855123100647958,0.00018363247466539283,0.22503884888134296
3,0.000672760319079101,0.004144236507889244,6.954593169580913e-05,0.2959696875660369
4,0.0007522800844380505,0.0049838674806994806,6.768628166259714e-05,0.2959696875660369
5,0.002723287594940617,0.009713015097173318,0.00018159578527862487,0.42010948495308126
