atp,lam,kin,kdam1,kdam2,bs
500.0,0.001,0.0020408163265306124,0.08026671111264307,0.03262872698748631,bp
500.0,0.001,0.004081632653061225,0.3058821140894012,0.06477457729027904,bp
500.0,0.001,0.006122448979591836,0.6618784783962522,0.09474083889034363,bp
500.0,0.0017959183673469388,0.004081632653061225,0.032052004238922925,0.02495163137187198,bp
500.0,0.0017959183673469388,0.006122448979591836,0.06827261085585026,0.038535483891004245,bp
500.0,0.0017959183673469388,0.00816326530612245,0.11746957830040566,0.0515192357862424,bp
500.0,0.0017959183673469388,0.01020408163265306,0.17882526241803592,0.063993076552699,bp
500.0,0.0017959183673469388,0.012244897959183673,0.2516232827142981,0.07600835548605807,bp
500.0,0.0017959183673469388,0.014285714285714285,0.3352178289477403,0.0876046641561035,bp
500.0,0.0017959183673469388,0.0163265306122449,0.42902209766809274,0.09881535246415543,bp
500.0,0.0017959183673469388,0.018367346938775512,0.5325005016492809,0.10966946341485549,bp
500.0,0.0017959183673469388,0.02040816326530612,0.6451624858820776,0.1201926878971608,bp
500.0,0.0017959183673469388,0.022448979591836733,0.7665573653976208,0.13040795735658853,bp
500.0,0.0017959183673469388,0.024489795918367346,0.8962699300384214,0.1403358654708374,bp
500.0,0.0025918367346938775,0.00816326530612245,0.02991732570068965,0.027021210031094214,bp
500.0,0.0025918367346938775,0.01020408163265306,0.04445872870845872,0.0347626864647172,bp
500.0,0.0025918367346938775,0.012244897959183673,0.061935587826198846,0.042223823693625866,bp
500.0,0.0025918367346938775,0.014285714285714285,0.08219027725163594,0.049458888822086315,bp
500.0,0.0025918367346938775,0.0163265306122449,0.10509808434533412,0.056493971084537506,bp
500.0,0.0025918367346938775,0.018367346938775512,0.13054865203340082,0.06334612540605175,bp
500.0,0.0025918367346938775,0.02040816326530612,0.15844096428902768,0.0700283652649801,bp
500.0,0.0025918367346938775,0.022448979591836733,0.18868130985599016,0.07655146282900398,bp
500.0,0.0025918367346938775,0.024489795918367346,0.2211821812485578,0.0829247421030178,bp
500.0,0.0025918367346938775,0.026530612244897958,0.2558615463810866,0.08915648431696387,bp
500.0,0.0025918367346938775,0.02857142857142857,0.29264230041042183,0.09525416141595124,bp
500.0,0.0025918367346938775,0.030612244897959183,0.3314518204557001,0.10122458447681083,bp
500.0,0.0025918367346938775,0.0326530612244898,0.3722215875764203,0.10707400599899147,bp
500.0,0.0025918367346938775,0.03469387755102041,0.4148868574568565,0.11280819510882026,bp
500.0,0.0025918367346938775,0.036734693877551024,0.45938636897653634,0.1184324957407613,bp
500.0,0.0025918367346938775,0.03877551020408163,0.5056620836941679,0.12395187339186983,bp
500.0,0.0025918367346938775,0.04081632653061224,0.5536589513595914,0.12937095378011693,bp
500.0,0.0025918367346938775,0.04285714285714286,0.603324697795948,0.13469405567721832,bp
500.0,0.0025918367346938775,0.044897959183673466,0.6546096322864202,0.13992521897904178,bp
500.0,0.0025918367346938775,0.04693877551020408,0.7074664721459335,0.1450682293119065,bp
500.0,0.0025918367346938775,0.04897959183673469,0.7618501824689808,0.15012663947318702,bp
500.0,0.0025918367346938775,0.05102040816326531,0.8177178295096148,0.15510378883545548,bp
500.0,0.0025918367346938775,0.053061224489795916,0.8750284461604778,0.16000282015041323,bp
500.0,0.0025918367346938775,0.05510204081632653,0.9337429083638872,0.16482669498487254,bp
500.0,0.0025918367346938775,0.05714285714285714,0.9938238213505877,0.16957820747554567,bp
500.0,0.0033877551020408164,0.014285714285714285,0.031360287434625746,0.030026807914124057,bp
500.0,0.0033877551020408164,0.0163265306122449,0.0392907460112111,0.03511781803314217,bp
500.0,0.0033877551020408164,0.018367346938775512,0.04821436375674889,0.040041005702532835,bp
500.0,0.0033877551020408164,0.02040816326530612,0.05807034345784302,0.044834236598025774,bp
500.0,0.0033877551020408164,0.022448979591836733,0.06881809273421696,0.04951574749525563,bp
500.0,0.0033877551020408164,0.024489795918367346,0.08042484061080324,0.05409668475656924,bp
500.0,0.0033877551020408164,0.026530612244897958,0.09286191584936834,0.05858488994982446,bp
500.0,0.0033877551020408164,0.02857142857142857,0.10610325698190204,0.06298640648916796,bp
500.0,0.0033877551020408164,0.030612244897959183,0.12012469911260011,0.06730618417643887,bp
500.0,0.0033877551020408164,0.0326530612244898,0.13490358338441136,0.07154844797129596,bp
500.0,0.0033877551020408164,0.03469387755102041,0.1504185181482861,0.075716907279831,bp
500.0,0.0033877551020408164,0.036734693877551024,0.16664921867651517,0.07981488481493856,bp
500.0,0.0033877551020408164,0.03877551020408163,0.18357639096260983,0.08384539858698303,bp
500.0,0.0033877551020408164,0.04081632653061224,0.2011816420919783,0.08781121856228173,bp
