kdam,rm_a,rtca,rm_b,rtcb,rm_r,rtcr,rh,rd,rt
0.6359851,NaN,0.09202369797507684,0.005797078624114769,8.79300097122599e-5,0.10736436913138009,0.0002080242625316093,0.3192895484156265,0.46491811068187333,2.318257582299825
0.6499347050505051,NaN,NaN,0.05546365775427167,0.0001773578725597437,1.2167961834889742,0.0005117852587612429,2.1820062152448574,4.672233261868019,4.648359450221281
0.6638843101010101,NaN,NaN,0.07987862814886174,0.0002978985263958613,1.9325586443648417,0.0006253943512725817,3.039674053576745,7.038678808990422,6.971601677554417
0.6778339151515151,NaN,NaN,0.10193182110495747,0.00034780045360298996,2.5767448591531217,0.0007315509509803887,3.7427777244021945,9.049869349983497,9.289220039862858
0.6917835202020202,NaN,NaN,0.12085264285318192,0.00042792620080776736,3.185142950897609,0.0008304349217659671,4.319501662364151,10.902558682307854,11.600264979785488
0.7057331252525253,NaN,NaN,0.13838958607623042,0.0004941816318517006,3.8293291656858894,0.0010547292960055607,4.856607155203963,12.71296572555829,13.903979746764888
0.7196827303030303,NaN,NaN,0.15475360912829175,0.0005499019547728838,4.437727257430377,0.0011358877605921864,5.424024635964874,14.547674529466228,16.19975108563758
0.7336323353535353,NaN,NaN,0.17235735359379278,0.0006271841253581331,5.081913472218657,0.0012127308961630645,5.894371497818413,16.29450120985075,16.176174682754578
0.7475819404040404,NaN,NaN,0.18782349263864584,0.0006934964392654937,5.761887810050729,0.0012856493956143957,6.39827790376223,18.13493734506476,18.45816826997638
0.7615315454545455,NaN,NaN,0.20453344021839284,0.0007508486181664841,6.441862147882804,0.0014679089559628436,6.816904847759102,19.961010829891304,20.731040146625617
0.7754811505050505,NaN,NaN,0.2213616602817166,0.000825020074296789,7.121836485714878,0.0015303825388393846,7.270508313347992,21.758798790118583,22.994393966089735
0.7894307555555555,NaN,NaN,0.23732350614704495,0.0008900305809718377,7.801810823546951,0.0015901607477310784,7.70171726059343,23.51399766709187,22.95260753828087
0.8033803606060606,NaN,NaN,0.2534596542440693,0.0009687922599632732,8.553361407466614,0.0017504025704480908,8.112583851971614,25.46660468566772,25.200202176502042
0.8173299656565657,NaN,NaN,0.27069289364724547,0.001038555224680277,9.26912386834248,0.0018025296944373464,8.55609998085176,27.369032881978935,27.437416265200604
0.8312795707070707,NaN,NaN,0.2871315136580838,0.0011198567017078212,10.020674452262144,0.0018526835977512857,8.9299729527544,29.344511571299236,29.66394907604809
0.8452291757575757,NaN,NaN,0.3037253799724786,0.0011924757572121824,10.808013159225593,0.001996034272651455,9.336828567148514,31.2502989775972,29.602409785696626
0.8591787808080809,NaN,NaN,0.32132980888015755,0.0012749638281129815,11.595351866189048,0.0020402854048811704,9.774283225641314,33.22031257286466,31.81160017269514
